,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
57,1356628336177524739,1356628336177524739,2021-02-02,23:39:34,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}",𝙷𝚊𝚙𝚙𝚢 𝙱𝚒𝚛𝚝𝚑𝚍𝚊𝚢 Dear My Cho 𝙺𝚈𝚄𝙷𝚈𝚄𝙽 💙 Always b happy &amp; Healthy 🥰🥳  #Kyuhyun #규현 #キュヒョン #圭贤 #규혁 #규재 #SUPERJUNIOR #슈퍼주니어 #HAPPYBIRTHDAY #20210203 #규현아_사랑해 #사랑하는_규현아_생일축하해 @ Super Junior Dorm  https://t.co/0b5yiEmtpS,en,[],['https://www.instagram.com/p/CKy464Chms5/?igshid=1cdr3rc6grms'],[],0,2,2,"['kyuhyun', '규현', 'キュヒョン', '圭贤', '규혁', '규재', 'superjunior', '슈퍼주니어', 'happybirthday', '규현아_사랑해', '사랑하는_규현아_생일축하해']",https://twitter.com/dbsjkyuhyuksu/status/1356628336177524739,0,[],"['dear', 'cho', 'alway', 'b', 'happi', 'amp', 'healthi', 'super', 'junior', 'dorm']",𝙷𝚊𝚙𝚙𝚢 𝙱𝚒𝚛𝚝𝚑𝚍𝚊𝚢 Dear My Cho 𝙺𝚈𝚄𝙷𝚈𝚄𝙽 :blue_heart: Always b happy &amp; Healthy :smiling_face_with_hearts::partying_face:  #Kyuhyun #규현 #キュヒョン #圭贤 #규혁 #규재 #SUPERJUNIOR #슈퍼주니어 #HAPPYBIRTHDAY #20210203 #규현아_사랑해 #사랑하는_규현아_생일축하해 @ Super Junior Dorm  https://t.co/0b5yiEmtpS
58,1355929799731126273,1355929799731126273,2021-02-01,01:23:50,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}","#Kyuhyuk #Kyuhyun #Eunhyuk (protecting) their dorm from #Heechul ft. #Shindong 😝(2)   So, only Hyukkie? No other members? Well Kyu's said it bfore.. Nobody can come to d dorm again.. 😝 @ Super Junior Dorm  https://t.co/zS61P36Lt5",en,[],['https://www.instagram.com/p/CKt7QtAhJ1c/?igshid=i2nfqfabiyfz'],[],0,1,2,"['kyuhyuk', 'kyuhyun', 'eunhyuk', 'heechul', 'shindong']",https://twitter.com/dbsjkyuhyuksu/status/1355929799731126273,0,[],"['protect', 'dorm', 'hyukki', 'member', 'well', 'kyu', 'said', 'bfore', 'nobodi', 'come', 'dorm', 'super', 'junior', 'dorm']","#Kyuhyuk #Kyuhyun #Eunhyuk (protecting) their dorm from #Heechul ft. #Shindong :squinting_face_with_tongue:(2)   So, only Hyukkie? No other members? Well Kyu's said it bfore.. Nobody can come to d dorm again.. :squinting_face_with_tongue: @ Super Junior Dorm  https://t.co/zS61P36Lt5"
59,1355929070123569154,1355929070123569154,2021-02-01,01:20:56,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}",#Kyuhyuk #Kyuhyun #Eunhyuk (protecting) their dorm from #Heechul ft. #Shindong(1) 😝 @ Super Junior Dorm  https://t.co/OJDXXSgqbc,en,[],['https://www.instagram.com/p/CKt66lFB2LT/?igshid=31vtdg9k38fj'],[],0,0,1,"['kyuhyuk', 'kyuhyun', 'eunhyuk', 'heechul', 'shindong']",https://twitter.com/dbsjkyuhyuksu/status/1355929070123569154,0,[],"['protect', 'dorm', 'super', 'junior', 'dorm']",#Kyuhyuk #Kyuhyun #Eunhyuk (protecting) their dorm from #Heechul ft. #Shindong(1) :squinting_face_with_tongue: @ Super Junior Dorm  https://t.co/OJDXXSgqbc
60,1354868369946779652,1354868369946779652,2021-01-29,03:06:06,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}","#Eunhyuk baby... Workout in d middle of d night? At the dorm? The panting tho.. 😳🙊🙈😝  When Wook called him during Sukira, means it's in d evening right? @ Super Junior Dorm  https://t.co/pN90wcZslK",en,[],['https://www.instagram.com/p/CKmYoOMh1se/?igshid=krombz1wwjaf'],[],0,0,3,['eunhyuk'],https://twitter.com/dbsjkyuhyuksu/status/1354868369946779652,0,[],"['babi', 'workout', 'middl', 'night', 'dorm', 'pant', 'tho', 'wook', 'call', 'sukira', 'mean', 'even', 'right', 'super', 'junior', 'dorm']","#Eunhyuk baby... Workout in d middle of d night? At the dorm? The panting tho.. :flushed_face::speak-no-evil_monkey::see-no-evil_monkey::squinting_face_with_tongue:  When Wook called him during Sukira, means it's in d evening right? @ Super Junior Dorm  https://t.co/pN90wcZslK"
68,1342313448714207232,1342313448714207232,2020-12-25,11:37:19,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}",Just posted a video @ Super Junior Dorm  https://t.co/h18Ng6U1FW,en,[],['https://www.instagram.com/p/CJNLSgABRGx/?igshid=7ynqxif0soz7'],[],0,0,0,[],https://twitter.com/dbsjkyuhyuksu/status/1342313448714207232,0,[],"['post', 'video', 'super', 'junior', 'dorm']",Just posted a video @ Super Junior Dorm  https://t.co/h18Ng6U1FW
69,1341510370683305984,1341510370683305984,2020-12-23,06:26:11,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}",Just posted a video @ Super Junior Dorm  https://t.co/3TtNksCT4X,en,[],['https://www.instagram.com/p/CJHeG-gha5s/?igshid=ajplrii3unjr'],[],0,0,1,[],https://twitter.com/dbsjkyuhyuksu/status/1341510370683305984,0,[],"['post', 'video', 'super', 'junior', 'dorm']",Just posted a video @ Super Junior Dorm  https://t.co/3TtNksCT4X
70,1339958654385221633,1339958654385221633,2020-12-18,23:40:13,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}",Just posted a video @ Super Junior Dorm  https://t.co/zeaEGpyq1V,en,[],['https://www.instagram.com/p/CI8cfddhiGV/?igshid=cyi2cxq5ud7p'],[],0,0,1,[],https://twitter.com/dbsjkyuhyuksu/status/1339958654385221633,0,[],"['post', 'video', 'super', 'junior', 'dorm']",Just posted a video @ Super Junior Dorm  https://t.co/zeaEGpyq1V
71,1337413073850732545,1337413073850732545,2020-12-11,23:04:59,2335887077,dbsjkyuhyuksu,dbsjkyuhyuksu,"{'type': 'Point', 'coordinates': [1.37826368, 103.8767126]}",Just posted a video @ Super Junior Dorm  https://t.co/JdjNeums6l,en,[],['https://www.instagram.com/p/CIqW4SLhD6k/?igshid=1xl27t4cnufta'],[],0,0,0,[],https://twitter.com/dbsjkyuhyuksu/status/1337413073850732545,0,[],"['post', 'video', 'super', 'junior', 'dorm']",Just posted a video @ Super Junior Dorm  https://t.co/JdjNeums6l
72,1337409889178591233,1337409889178591233,2020-12-11,22:52:20,1543661,miyagi,"Benjamin ""Mr Miyagi"" Lee",,So how is it possible we get a positive dorm case weeks after the last dorm case? #covid19,en,[],[],[],6,0,5,['covid19'],https://twitter.com/miyagi/status/1337409889178591233,0,[],"['possibl', 'get', 'posit', 'dorm', 'case', 'week', 'last', 'dorm', 'case']",So how is it possible we get a positive dorm case weeks after the last dorm case? #covid19
74,1321451105591521281,1321451105591521281,2020-10-28,21:57:49,1060113340796555264,fauzehhhhh1,fauzehhhhh,,"bro, before i open the ""shop"" @ the dorm itself.. dah ade 4 orang tunggu kat luar...",en,[],[],[],0,0,0,[],https://twitter.com/fauzehhhhh1/status/1321451105591521281,0,[],"['bro', 'open', 'shop', 'dorm', 'dah', 'ade', 'orang', 'tunggu', 'kat', 'luar']","bro, before i open the ""shop"" @ the dorm itself.. dah ade 4 orang tunggu kat luar..."
78,1316541608850907136,1316541608850907136,2020-10-15,08:49:14,208163181,iamdjsathiya,ᎠᎫ ՏᎪͲᎻᏆᎽᎪ,,"SG Covid19 cases going down,0 Dorm cases reported. Europe and Malaysia hit by 2nd wave.",en,[],[],[],0,1,2,[],https://twitter.com/iamdjsathiya/status/1316541608850907136,0,[],"['sg', 'case', 'go', 'dorm', 'case', 'report', 'europ', 'malaysia', 'hit', 'wave']","SG Covid19 cases going down,0 Dorm cases reported. Europe and Malaysia hit by 2nd wave."
79,1316342116587433986,1316342116587433986,2020-10-14,19:36:31,1060113340796555264,fauzehhhhh1,fauzehhhhh,,been working at the dorm for almost 2 months already and istg they are really really kind and sweet. we should actually start to appreciate them more,en,[],[],[],0,0,0,[],https://twitter.com/fauzehhhhh1/status/1316342116587433986,0,[],"['work', 'dorm', 'almost', 'month', 'alreadi', 'istg', 'realli', 'realli', 'kind', 'sweet', 'actual', 'start', 'appreci']",been working at the dorm for almost 2 months already and istg they are really really kind and sweet. we should actually start to appreciate them more
81,1314601967012868096,1314601967012868096,2020-10-10,00:21:47,38179153,rezaprabowo,Reza Prabowo,,Only 1 local case in the dorm and zero in the community!!,en,[],[],[],0,0,1,[],https://twitter.com/rezaprabowo/status/1314601967012868096,0,[],"['local', 'case', 'dorm', 'zero', 'commun']",Only 1 local case in the dorm and zero in the community!!
82,1314396073469702146,1314396073469702146,2020-10-09,10:43:38,38179153,rezaprabowo,Reza Prabowo,,0 community and only 4 dorm cases! We’re getting there! #majulahsingapura,en,[],[],[],0,0,1,['majulahsingapura'],https://twitter.com/rezaprabowo/status/1314396073469702146,0,[],"['commun', 'dorm', 'case', 'get']",0 community and only 4 dorm cases! We’re getting there! #majulahsingapura
84,1306251606690689030,1306251606690689030,2020-09-16,23:20:26,433584144,ps4homescreen3,eddry,,Dorm life ✌️,en,[],[],[],0,0,0,[],https://twitter.com/ps4homescreen3/status/1306251606690689030,0,[],"['dorm', 'life']",Dorm life :victory_hand:
85,1303727287070679042,1303727287070679042,2020-09-10,00:09:41,1083665808683757568,witheveryspring,witheveryspring 🌸,,"product shots 📷✨   pearlescent &amp; holo prints | glitter acrylic keyring &amp; glitter stickers 💜 hope there’s something that caught your eye!  more pics soon! first i need to lug my washi tapes to my dorm 🤪  🌸 WES’ SHOP UPDATE | 12 SEPT, SAT 1130PM KST 🌸  https://t.co/OhjxTMO6Dj  https://t.co/9wYgRfMrkM",en,[],['http://witheveryspring.bigcartel.com'],"['https://pbs.twimg.com/media/EhfFDPcU8AAG5TS.jpg', 'https://pbs.twimg.com/media/EhfFDVrUwAAf91E.jpg', 'https://pbs.twimg.com/media/EhfFDiSUwAAMKUJ.jpg', 'https://pbs.twimg.com/media/EhfFDcBVgAA3Ttj.jpg']",5,63,218,[],https://twitter.com/witheveryspring/status/1303727287070679042,1,[],"['product', 'shot', 'pearlesc', 'amp', 'holo', 'print', 'glitter', 'acryl', 'keyr', 'amp', 'glitter', 'sticker', 'hope', 'someth', 'caught', 'eye', 'pic', 'soon', 'first', 'need', 'lug', 'washi', 'tape', 'dorm', 'we', 'shop', 'updat', 'sept', 'sat', 'kst']","product shots :camera::sparkles:   pearlescent &amp; holo prints | glitter acrylic keyring &amp; glitter stickers :purple_heart: hope there’s something that caught your eye!  more pics soon! first i need to lug my washi tapes to my dorm :zany_face:  :cherry_blossom: WES’ SHOP UPDATE | 12 SEPT, SAT 1130PM KST :cherry_blossom:  https://t.co/OhjxTMO6Dj  https://t.co/9wYgRfMrkM"
86,1303303287102271489,1303303287102271489,2020-09-08,20:04:52,1083665808683757568,witheveryspring,witheveryspring 🌸,,"so my 20kg parcel of washi tapes just arrived at my house and i have absolutely no idea how i’m gonna lug it to my dorm,,, and up 4 storeys 😀",en,[],[],[],2,1,43,[],https://twitter.com/witheveryspring/status/1303303287102271489,0,[],"['parcel', 'washi', 'tape', 'arriv', 'hous', 'absolut', 'idea', 'gon', 'na', 'lug', 'dorm', 'storey']","so my 20kg parcel of washi tapes just arrived at my house and i have absolutely no idea how i’m gonna lug it to my dorm,,, and up 4 storeys :grinning_face:"
87,1303068178721861632,1303068178721861632,2020-09-08,04:30:38,850952210,anis_ashraff,Anis⁷,,Jungkookie going back to the dorm after a relaxing week at the soop #BTS #JK #tsukiadventure @HyperBeard  https://t.co/3ZrHiqufg1  https://t.co/fjF5Ob2J9j,en,"[{'screen_name': 'hyperbeard', 'name': 'hyperbeard', 'id': '2362227014'}]",['https://hyperbeard.com/game/tsuki/install'],['https://pbs.twimg.com/media/EhVtmljU4AAUsCj.jpg'],0,0,1,"['bts', 'jk', 'tsukiadventure']",https://twitter.com/Anis_Ashraff/status/1303068178721861632,1,[],"['jungkooki', 'go', 'back', 'dorm', 'relax', 'week', 'soop']",Jungkookie going back to the dorm after a relaxing week at the soop #BTS #JK #tsukiadventure @HyperBeard  https://t.co/3ZrHiqufg1  https://t.co/fjF5Ob2J9j
88,1301483936644657152,1301483936644657152,2020-09-03,19:35:25,1276053609445093376,seungminmo,jaylene ♡,,someone commented saying they're felix and he forgot how their bsides sounds like (?) and seungmin was like i'll sing it for you back at the dorm lix ah 🥺🥺🥺  https://t.co/JvpfzUKHKu,en,[],[],[],1,1,11,[],https://twitter.com/seungminmo/status/1301483936644657152,1,[],"['someon', 'comment', 'say', 'felix', 'forgot', 'bside', 'sound', 'like', 'seungmin', 'like', 'sing', 'back', 'dorm', 'lix', 'ah']",someone commented saying they're felix and he forgot how their bsides sounds like (?) and seungmin was like i'll sing it for you back at the dorm lix ah :pleading_face::pleading_face::pleading_face:  https://t.co/JvpfzUKHKu
89,1299717195803422721,1299717195803422721,2020-08-29,22:35:01,877763988389363715,rishabh16_,rishabh 🤖,,"Got a new monitor, wireless keyboard, and wireless mouse for my dorm room. Time to up my side project game. Super pumped  Y’all watch out 😤😤",en,[],[],[],1,0,10,[],https://twitter.com/rishabh16_/status/1299717195803422721,0,[],"['got', 'new', 'monitor', 'wireless', 'keyboard', 'wireless', 'mous', 'dorm', 'room', 'time', 'side', 'project', 'game', 'super', 'pump', 'watch']","Got a new monitor, wireless keyboard, and wireless mouse for my dorm room. Time to up my side project game. Super pumped  Y’all watch out :face_with_steam_from_nose::face_with_steam_from_nose:"
90,1297522063121346561,1297522063121346561,2020-08-23,21:12:21,1162029774,jerry991953,jerry goh,,Life under lockdown: Migrant worker on what it's like to not leave his dorm for 4 months  https://t.co/eMWuBTn9t9,en,[],['https://mothership.sg/2020/08/migrant-worker-dormitory-lockdown-interview/'],[],0,0,0,[],https://twitter.com/jerry991953/status/1297522063121346561,0,[],"['life', 'lockdown', 'migrant', 'worker', 'like', 'leav', 'dorm', 'month']",Life under lockdown: Migrant worker on what it's like to not leave his dorm for 4 months  https://t.co/eMWuBTn9t9
91,1287653268588380160,1287653268588380160,2020-07-27,15:37:17,922102643316555776,mochimyeon_,elsa '^',,"AAAAAHHHH EXO LADDER 3 with EXO-SC , they can't travel the world but they can travel in their dorm 😭😭😭😭😭😭",en,[],[],[],0,0,0,[],https://twitter.com/mochimyeon_/status/1287653268588380160,0,[],"['aaaaahhhh', 'exo', 'ladder', 'ca', 'travel', 'world', 'travel', 'dorm']","AAAAAHHHH EXO LADDER 3 with EXO-SC , they can't travel the world but they can travel in their dorm :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:"
92,1284048897329905669,1284048897329905669,2020-07-17,16:54:48,363494868,arvintunas,Tunas Harapan Bangsa Dan Negara Federal Republik,,300+ dorm cases after 3.5 months of quarantine.,en,[],[],[],0,0,0,[],https://twitter.com/ArvinTunas/status/1284048897329905669,0,[],"['dorm', 'case', 'month', 'quarantin']",300+ dorm cases after 3.5 months of quarantine.
93,1277522173658193920,1277522173658193920,2020-06-29,16:39:56,1050247223051673600,healthservesg,HealthServe,,Dorm engagement today @ S11 Dormitory. Most of the brothers we spoke too were Special Pass holders with ongoing injury/salary cases. At the end of the session we gave them some morale booster gifts and financial assistance. Stay tuned to find out what else we’ve been doing!  https://t.co/Dc98eCVGvs,en,[],[],"['https://pbs.twimg.com/media/Ebqroj8UYAED1iO.jpg', 'https://pbs.twimg.com/media/EbqrokpVcAIkRWZ.jpg']",1,1,3,[],https://twitter.com/HealthServeSG/status/1277522173658193920,1,[],"['dorm', 'engag', 'today', 'dormitori', 'brother', 'spoke', 'special', 'pass', 'holder', 'ongo', 'case', 'end', 'session', 'gave', 'moral', 'booster', 'gift', 'financi', 'assist', 'stay', 'tune', 'find', 'els']",Dorm engagement today @ S11 Dormitory. Most of the brothers we spoke too were Special Pass holders with ongoing injury/salary cases. At the end of the session we gave them some morale booster gifts and financial assistance. Stay tuned to find out what else we’ve been doing!  https://t.co/Dc98eCVGvs
96,1274149110241615873,1274149110241615873,2020-06-20,09:16:35,6406742,mhisham,Mohd Hisham,,"To be honest, in the upcoming GE, I was ready to vote PAP, intentionally. Despite the mask n FW dorm mishandling, I think the G handled the covid pretty well, &amp; it all seemed well orchestrated.   Why did they have to shoot a needless article to undo all their + vibes? 😒",en,[],[],[],0,1,4,[],https://twitter.com/mhisham/status/1274149110241615873,0,[],"['honest', 'upcom', 'ge', 'readi', 'vote', 'pap', 'intent', 'despit', 'mask', 'n', 'fw', 'dorm', 'mishandl', 'think', 'g', 'handl', 'covid', 'pretti', 'well', 'amp', 'seem', 'well', 'orchestr', 'shoot', 'needless', 'articl', 'undo', 'vibe']","To be honest, in the upcoming GE, I was ready to vote PAP, intentionally. Despite the mask n FW dorm mishandling, I think the G handled the covid pretty well, &amp; it all seemed well orchestrated.   Why did they have to shoot a needless article to undo all their + vibes? :unamused_face:"
97,1272544762126467074,1272502696268886017,2020-06-15,23:01:28,740555744395689984,bomnnals,jei 💖,,@pearlsama @witheveryspring eh come here tell the story of using your dorm as warehouse,en,[],[],[],1,0,0,[],https://twitter.com/bomnnals/status/1272544762126467074,0,"[{'screen_name': 'pearlsama', 'name': 'pearl @ thesis purgatory ✨', 'id': '337081867'}]","['eh', 'come', 'tell', 'stori', 'use', 'dorm', 'warehous']",@pearlsama @witheveryspring eh come here tell the story of using your dorm as warehouse
98,1270335249516392448,1270185895610560513,2020-06-09,20:41:39,242300498,faustynofarihin,Md Farihin,,"@idaffiothman Ahh reservist! I was recalled in end March to Geylang NPC. Was a good break from work haha.   Saw your stories for the cruise dorm ops, must be an eye-opening experience! Have a good break in reservist, Idaffi :)",en,[],[],[],0,0,1,[],https://twitter.com/FaustynoFarihin/status/1270335249516392448,0,"[{'screen_name': 'idaffiothman', 'name': 'Idaffi O', 'id': '226640879'}]","['ahh', 'reservist', 'recal', 'end', 'march', 'geylang', 'npc', 'good', 'break', 'work', 'haha', 'saw', 'stori', 'cruis', 'dorm', 'op', 'must', 'experi', 'good', 'break', 'reservist', 'idaffi']","@idaffiothman Ahh reservist! I was recalled in end March to Geylang NPC. Was a good break from work haha.   Saw your stories for the cruise dorm ops, must be an eye-opening experience! Have a good break in reservist, Idaffi :)"
102,1267651575796822016,1267635595460800512,2020-06-02,10:57:42,62460476,kumuhaimin7,SuperMint,,@twt_malaysia Rising sbb pekerja foreign stay at dorm. Now dorg dah lift up their circuit breaker. Tgh ease their way to open shop and business all. Tp still slowly sebab nak elak covid 19 rise again.,en,[],[],[],0,0,0,[],https://twitter.com/KuMuhaimin7/status/1267651575796822016,0,"[{'screen_name': 'twt_malaysia', 'name': 'Rakyat: Mutalib', 'id': '607083299'}]","['rise', 'sbb', 'pekerja', 'foreign', 'stay', 'dorm', 'dorg', 'dah', 'lift', 'circuit', 'breaker', 'tgh', 'eas', 'way', 'open', 'shop', 'busi', 'tp', 'still', 'slowli', 'sebab', 'nak', 'elak', 'covid', 'rise']",@twt_malaysia Rising sbb pekerja foreign stay at dorm. Now dorg dah lift up their circuit breaker. Tgh ease their way to open shop and business all. Tp still slowly sebab nak elak covid 19 rise again.
