Unnamed: 0,Unnamed: 0.1,Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1760,498,Joined fellow advisor @ongtengkoon  for a morning visit at 888 Plaza on Sat morning. The tables at the coffeeshop have still not set been aside a metre apart. But they assured me that they will be doing so very soon in compliance with the new safe distancing regulations,2020-03-22 14:26:51+00:00,"Feedback : Singapore must do all to prevent itself from becoming the next Italy.  At all costs. Reminder : if Singapore touchwood becomes the next Italy, this would mean the worst Catastrophe in Singapore modern history. Our healthcare system will breakdown. Our economy will be 10X 100X worse than the current (already bad) situation. Indonesia is getting worse and had not hit the peak yet. So is Thailand. So is Philippines. Malaysia is getting worse. ASEAN very likely will explode to become the new Epi Center if ASEAN Govts dont do containment as well as Korea or China. Read this news (source TODAY) : "" KUALA LUMPUR — Doctors, nurses and other medical staff at Malaysian hospitals are treating Covid-19 patients in DIY protection gear made from everyday items like dustbin liners because there is a shortage of personal protective equipment (PPE).Such self-made gear is clearly inadequate and puts medical frontliners in danger of becoming infected with Covid-19 themselves.At present, 19 medical frontliners in Malaysia have come down with Covid-19, of which 11 are now warded in intensive care."" Singapore must NEVER open borders with Malaysia for at least the next few weeks. A few hundred thousands movements to fro daily. With Malaysia healthcare not up to par, infected Malaysians will flock/self-dump into Singapore if we open borders. This is serious (reminder) @lawrencewongst @leehsienloong @hengsweekeat @khawboonwan @teocheehean @gankimyong @ongyekung",2020-03-24 12:25:49+00:00,212,Social Distancing,220,4,-12.69982434999871,37,9,1,0.1760791783562696,0,0,0.0
1761,499,Joined fellow advisor @ongtengkoon  for a morning visit at 888 Plaza on Sat morning. The tables at the coffeeshop have still not set been aside a metre apart. But they assured me that they will be doing so very soon in compliance with the new safe distancing regulations,2020-03-22 14:26:51+00:00,Thank you and also to your team for leading the nation in this fight against the coronavirus. Keeping you and your team in my prayers...!!,2020-03-24 14:49:03+00:00,25,Social Distancing,25,1,-9.76727381737469,1,3,5,5.9661186718970605,1,0,0.0
1762,500,Joined fellow advisor @ongtengkoon  for a morning visit at 888 Plaza on Sat morning. The tables at the coffeeshop have still not set been aside a metre apart. But they assured me that they will be doing so very soon in compliance with the new safe distancing regulations,2020-03-22 14:26:51+00:00,"It does not make sense to close entertainment venues, bars and centres only. If the government wants to close, should close all commercial outlets except take away for food and supermarkets. Private tutor can still go from house to house as a vector, students from different schools still can meet up in restaurants even though is limited to 10 people",2020-03-25 00:53:18+00:00,59,Social Distancing,60,3,-10.809590996663232,12,5,0,2.0106456026098285,0,1,0.0
1763,502,Joined fellow advisor @ongtengkoon  for a morning visit at 888 Plaza on Sat morning. The tables at the coffeeshop have still not set been aside a metre apart. But they assured me that they will be doing so very soon in compliance with the new safe distancing regulations,2020-03-22 14:26:51+00:00,Words are not sufficient to express my appreciation for all the front line health workers and also to YOU and OUR GOVERNMENT ❤❤❤,2020-03-25 09:27:21+00:00,22,Social Distancing,22,1,-11.201560761853552,2,2,3,4.5059116816210425,0,0,0.0
1764,504,Joined fellow advisor @ongtengkoon  for a morning visit at 888 Plaza on Sat morning. The tables at the coffeeshop have still not set been aside a metre apart. But they assured me that they will be doing so very soon in compliance with the new safe distancing regulations,2020-03-22 14:26:51+00:00,"Thank you Sir, thank you for all your hardwork. 🙏🏻",2020-03-22 14:48:30+00:00,9,Social Distancing,9,0,-11.984889537572204,1,0,2,12.263892185273152,2,0,0.0
1765,505,Joined fellow advisor @ongtengkoon  for a morning visit at 888 Plaza on Sat morning. The tables at the coffeeshop have still not set been aside a metre apart. But they assured me that they will be doing so very soon in compliance with the new safe distancing regulations,2020-03-22 14:26:51+00:00,Thanks for all your hard work!! Thank you!!,2020-03-22 14:50:08+00:00,8,Social Distancing,8,0,-9.838502571783735,0,0,1,14.314157420614002,2,0,0.0
1766,1,"the ministry of health is investigating a family cluster of five cases from two households who had taken part in family gatherings.

the five comprise two female teenagers aged 14 and 17 and three males aged 12, 20 and 21.

they were listed as contacts of ""case 56627"", a 13-year-old boy previously described as a community case with no known source of infection.

""these individuals had participated in family gatherings, and investigations are ongoing to see if there were any breaches of safe distancing rules,"" moh said.

more details, in the link in bio @todayonline",2020-09-01 03:00:43+00:00,New definition of toxic family members 🤭 hahahaha,2020-09-01 03:54:28+00:00,7,Social Distancing,7,0,-12.116060800283087,1,0,0,8.157520887733781,1,0,0.0
1767,2,"the ministry of health is investigating a family cluster of five cases from two households who had taken part in family gatherings.

the five comprise two female teenagers aged 14 and 17 and three males aged 12, 20 and 21.

they were listed as contacts of ""case 56627"", a 13-year-old boy previously described as a community case with no known source of infection.

""these individuals had participated in family gatherings, and investigations are ongoing to see if there were any breaches of safe distancing rules,"" moh said.

more details, in the link in bio @todayonline",2020-09-01 03:00:43+00:00,@todayonline why stop report number of case in Singapore ?,2020-09-01 04:00:05+00:00,8,Social Distancing,8,0,-11.52539651162868,0,0,0,8.15752088773378,1,0,0.0
1768,3,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,wuhan virus coming back to wuhan,2020-08-19 10:14:05+00:00,6,Social Distancing,6,0,-13.793609060848874,2,0,0,41.612888760855476,4,0,0.0
1769,5,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,well that doesn’t look very safe,2020-08-19 12:43:02+00:00,7,Social Distancing,6,0,-9.791615515761,1,0,0,14.314157420614006,2,0,0.0
1770,6,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,Covid-19: super huge Buffet time. Yummy,2020-08-19 12:50:57+00:00,6,Social Distancing,6,0,-14.43530529548321,0,0,0,21.853775475183443,3,0,0.0
1771,7,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,So how now? US going to supply their material at where now?,2020-08-19 14:02:27+00:00,12,Social Distancing,12,1,-9.461499191795676,3,0,0,41.612888760855476,4,0,0.0
1772,8,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,Just spat in the face of the whole world lmao the audacity of them,2020-08-19 17:13:26+00:00,14,Social Distancing,14,1,-10.095392711618237,1,0,0,10.458498421283293,2,0,0.0
1773,11,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,How many took a shower before entering the pool ? 😂,2020-08-19 20:13:21+00:00,9,Social Distancing,9,0,-10.453959676973748,2,0,0,21.85377547518344,3,0,0.0
1774,14,"clearly, social distancing was out in full force.

thousands of partygoers packed into a water park over the weekend in the central chinese city of wuhan - where the coronavirus first emerged late last year.

the popular wuhan maya beach water park was filled with people frolicking in swimsuits and goggles for an electronic music festival. 

some of the crowd had donned life jackets, but none of the tightly-packed partygoers were seen to be wearing face masks.

more details, in the link in bio @todayonline",2020-08-19 03:30:26+00:00,You could say that they are eager for that next wave of the pandemic - pun fully intended.,2020-08-20 07:32:08+00:00,17,Social Distancing,18,1,-11.22545917550544,3,1,0,21.853775475183443,3,0,1.0
1775,15,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,"The Armenia-Azerbaijan Nagorno-Karabakh conflict started with the Armenians` open territorial claims to Azerbaijan`s historical lands and ethnic provocations in 1988. From 1987 to 1989, more than 250,000 Azerbaijanis were expelled from their historical lands#KarabakhisAzerbaijan",2020-07-17 09:20:14+00:00,29,Social Distancing,36,2,-13.209140982570204,4,1,0,4.008262676598012,0,0,0.0
1776,18,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Dont be so Karen!!!!!!!!! This is Singapore 🇸🇬 not USA 🇺🇸,2020-07-17 10:08:58+00:00,9,Social Distancing,9,0,-11.136508011073882,2,0,0,10.458498421283293,2,0,0.0
1777,19,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Just rob her bank account then she don't need pay for anything in the future,2020-07-17 12:37:25+00:00,14,Social Distancing,15,1,-10.398960348736102,2,1,0,10.458498421283293,2,0,1.0
1778,21,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Very good this kind Siao Zha Bo deserve hell!,2020-07-17 14:51:00+00:00,9,Social Distancing,9,0,-15.161150308090221,0,0,0,6.645015734668392,1,0,0.0
1779,22,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Sent for volunteer vaccine tests.,2020-07-17 15:59:44+00:00,5,Social Distancing,5,0,-13.073727171048892,0,0,0,10.458498421283293,2,0,0.0
1780,23,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Hope she get best treatment for her worst behaviour huh,2020-07-18 00:11:25+00:00,10,Social Distancing,10,0,-11.964921845215965,1,0,0,10.458498421283293,2,0,0.0
1781,24,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Aight who the heck is the karen,2020-07-18 14:41:19+00:00,7,Social Distancing,7,0,-12.070983964301995,1,0,0,14.314157420614002,2,0,0.0
1782,25,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,Ese she is the loco one 😂,2020-07-18 19:30:02+00:00,6,Social Distancing,6,0,-11.809283179575953,1,0,0,41.612888760855476,4,0,0.0
1783,26,"the kind of passenger that's every taxi driver's worst nightmare. ⁣⁣⁣
⁣⁣⁣
in this story, the taxi driver is 71 year old mr chua. ⁣⁣⁣
⁣⁣⁣
a woman boarded his taxi along ang mo kio avenue 10. she was not wearing a mask, and asked to borrow mr chua's mobile phone. ⁣⁣⁣
⁣⁣⁣
“throughout the 17-minute journey, she made numerous calls and refused to return the phone despite repeated requests from my dad,” wrote mr chua's son in a facebook post, in an appeal to the public to help find the woman. ⁣⁣⁣
⁣⁣⁣
upon reaching the destination, the woman alighted without paying the fare, and when the elderly taxi driver followed her, she attacked him with a wooden pizza board that she picked up from one of the restaurants.⁣⁣⁣
⁣⁣⁣
the woman is believed to be involved in previous&nbsp;cases of fare evasion. she will also be&nbsp;investigated for breaching safe distancing measures.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-07-17 03:13:08+00:00,20 year old she behave like that . Don’t know what type of family and social values she had received from her parents,2020-07-19 00:10:36+00:00,22,Social Distancing,22,1,-10.029505608812704,4,1,0,5.582319849062411,1,0,0.0
1784,27,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,@l.ybiao Living life in hard mode,2020-07-13 10:43:55+00:00,5,Social Distancing,5,0,-14.03478278836123,1,0,0,14.314157420614002,2,0,0.0
1785,28,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,👍long in jail it better,2020-07-13 11:13:19+00:00,5,Social Distancing,5,0,-9.173617735545829,0,0,0,41.612888760855476,4,0,0.0
1786,30,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,i didnt know asking someone to put on a mask is the new insult,2020-07-13 12:32:39+00:00,14,Social Distancing,14,1,-10.717062851556827,4,0,0,10.458498421283293,2,0,0.0
1787,31,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,Send him to imh first before jail him,2020-07-13 13:45:23+00:00,8,Social Distancing,8,0,-11.868261683986276,1,0,0,21.85377547518344,3,0,0.0
1788,32,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,Why put that on the forehead? He Buddhist? Even Buddhist don’t do that,2020-07-13 15:05:17+00:00,14,Social Distancing,13,1,-9.889381483841527,3,0,0,9.298502971817507,1,0,0.0
1789,33,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,That look he gave the camera🔥,2020-07-13 15:24:10+00:00,6,Social Distancing,6,0,-9.398155754896576,1,0,0,41.612888760855476,4,0,0.0
1790,34,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,What's the news about?looking at that face speaks for itself.,2020-07-14 05:18:43+00:00,10,Social Distancing,11,1,-9.70692695135809,2,0,0,21.85377547518344,3,0,0.0
1791,36,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,"This dude staring at the camera like ""Imma punch u next, photographer.""",2020-07-14 08:23:15+00:00,12,Social Distancing,12,1,-13.073704995464785,1,1,0,10.458498421283293,2,0,0.0
1792,37,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,If is angmoh will have same penalty?,2020-07-14 13:48:09+00:00,7,Social Distancing,7,0,-11.157938437965543,2,0,0,41.612888760855476,4,0,0.0
1793,38,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,"Well, you know what's not covered. No nea is there to see you anymore, in the supermarket. Because even they think they have better things to do. ❗❗🔥💯🇸🇬",2020-07-14 14:11:14+00:00,26,Social Distancing,27,2,-9.968171283993724,7,0,2,14.314157420614002,2,0,0.0
1794,39,"with strict safe distancing restrictions placed on election proceedings, outreach activities and campaigning, political parties are turning to creative ways to capture the eyeballs of the electorate.⁣⁣⁣
⁣⁣⁣
but apart from what parties and candidates are doing differently for next month’s polls, experts said that there are deeper implications for voters when an election is predominantly fought over the echo chamber of social media — in terms of being able to scrutinise new candidates, form an impression about the various parties, and perceive the issues of the day.⁣⁣⁣
⁣⁣⁣
find out more via the #linkinbio.",2020-06-28 02:00:55+00:00,"Trading has been a lot easier with @cryptos_alice_mateo I invested £500 and a return of £4,250 in a week. Her transparency and accountability has been the best. @cryptos_alice_mateo",2020-06-28 03:40:50+00:00,24,Social Distancing,27,2,-10.536881115464935,5,2,1,6.645015734668388,1,0,0.0
1795,41,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,Don't cry father cry mother if u get the virus... 🤦‍♂️,2020-06-18 04:04:03+00:00,9,Social Distancing,10,0,-11.938351152120367,1,1,0,14.314157420614006,2,0,0.0
1796,44,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,"❤️❤️❤️ yeah.since cannot go swimming, all my friends are going too.❤️❤️❤️",2020-06-18 04:59:32+00:00,9,Social Distancing,11,1,-11.073544283971353,4,0,1,21.85377547518344,3,0,0.0
1797,45,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,Singaporeans are asking for it,2020-06-18 05:26:01+00:00,5,Social Distancing,5,0,-10.255133661952208,2,0,0,41.612888760855476,4,0,0.0
1798,46,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,Apparently some ppl are expecting 2nd round of CB. CB....,2020-06-18 06:23:16+00:00,9,Social Distancing,10,0,-12.996573600374624,2,0,0,12.263892185273145,2,0,0.0
1799,47,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,Spoilt brats at it again,2020-06-18 06:31:38+00:00,5,Social Distancing,5,0,-12.927329722697998,0,0,0,41.612888760855476,4,0,0.0
1800,48,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,Congratulations to everyone who benefits from the trading platform I shared here last week ... I also want more people to benefit also.together we will be happy @btrade_michelle_calil,2020-06-18 07:22:46+00:00,25,Social Distancing,27,2,-10.392635353776988,4,1,2,5.58231984906241,1,0,0.0
1801,51,"😋🍜🍾 if you’re thinking of dining out after phase 2 kicks in friday (june 19), bear in mind that due to social distancing rules, most restaurants' seating capacity will shrink by at least 50%. #linkinbio for a look at the crowds that restaurants and bars are expecting this weekend.",2020-06-18 02:00:33+00:00,If 2nd cb happens you know whose doors to knock,2020-06-18 16:02:28+00:00,9,Social Distancing,10,0,-12.669109528192461,3,0,1,21.853775475183443,3,0,0.0
