,Post Description,Post Datetime,Comments,Comment Datetime,num_words
33,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"JT: However tough it may be, we will help you bounce back.  Me: OMG, thank you, thank you so much Josephine Teo for walking this ""journey"" with me, thank you so-, I-I don't know how to react. *cries in Pyrocynical*",2020-09-14 12:47:23+00:00,38
34,"- Jobs Support Scheme (JSS) will be extended by seven months, until March 2021.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Jobs Growth Incentive (JGI) will be launched to support hiring in growing sectors — such as biomedical sciences, financial services, ICT, public healthcare, long-term care, F&B, and manufacturing sectors.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Covid-19 Support Grant (CSG), which was introduced in May, will be extended until December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The eligibility for the Workfare Special Payment will be widened.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#linkinbio 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Photo from Unsplash / Peter Nguyen",2020-08-18 06:31:52+00:00,Kicking the can down the road... Enjoy sinkies,2020-08-18 12:40:35+00:00,8
35,"- Jobs Support Scheme (JSS) will be extended by seven months, until March 2021.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Jobs Growth Incentive (JGI) will be launched to support hiring in growing sectors — such as biomedical sciences, financial services, ICT, public healthcare, long-term care, F&B, and manufacturing sectors.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Covid-19 Support Grant (CSG), which was introduced in May, will be extended until December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The eligibility for the Workfare Special Payment will be widened.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#linkinbio 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Photo from Unsplash / Peter Nguyen",2020-08-18 06:31:52+00:00,But workfare only for age 35 and above right,2020-08-18 16:01:52+00:00,8
36,"- Jobs Support Scheme (JSS) will be extended by seven months, until March 2021.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Jobs Growth Incentive (JGI) will be launched to support hiring in growing sectors — such as biomedical sciences, financial services, ICT, public healthcare, long-term care, F&B, and manufacturing sectors.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Covid-19 Support Grant (CSG), which was introduced in May, will be extended until December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The eligibility for the Workfare Special Payment will be widened.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#linkinbio 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Photo from Unsplash / Peter Nguyen",2020-08-18 06:31:52+00:00,My SIRS application till now no reply from NTUC. 😢😢😢,2020-08-19 02:43:09+00:00,9
38,"- Jobs Support Scheme (JSS) will be extended by seven months, until March 2021.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Jobs Growth Incentive (JGI) will be launched to support hiring in growing sectors — such as biomedical sciences, financial services, ICT, public healthcare, long-term care, F&B, and manufacturing sectors.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The Covid-19 Support Grant (CSG), which was introduced in May, will be extended until December 2020.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- The eligibility for the Workfare Special Payment will be widened.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#linkinbio 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Photo from Unsplash / Peter Nguyen",2020-08-18 06:31:52+00:00,I read JoJo support for a moment,2020-08-19 22:23:39+00:00,7
39,"The agreement, to be finalised by early September this year, will provide for a special quota of business executives and business professionals (work pass holders) to travel between the two countries, with the necessary public health safeguards to be in place.

Such safeguards include the 14-day stay home notice upon arrival in the respective countries.

#linkinbio

Photo from MCI",2020-08-15 09:00:15+00:00,How come the japanese minister didn’t need to quarantine for 14 days upon arrival?,2020-08-15 15:19:05+00:00,14
45,"The agreement, to be finalised by early September this year, will provide for a special quota of business executives and business professionals (work pass holders) to travel between the two countries, with the necessary public health safeguards to be in place.

Such safeguards include the 14-day stay home notice upon arrival in the respective countries.

#linkinbio

Photo from MCI",2020-08-15 09:00:15+00:00,Pm Lee standing 1m apart from the Japan pm.,2020-08-16 12:01:00+00:00,8
46,"The agreement, to be finalised by early September this year, will provide for a special quota of business executives and business professionals (work pass holders) to travel between the two countries, with the necessary public health safeguards to be in place.

Such safeguards include the 14-day stay home notice upon arrival in the respective countries.

#linkinbio

Photo from MCI",2020-08-15 09:00:15+00:00,lol the height diff tho,2020-08-16 16:27:57+00:00,5
48,"The agreement, to be finalised by early September this year, will provide for a special quota of business executives and business professionals (work pass holders) to travel between the two countries, with the necessary public health safeguards to be in place.

Such safeguards include the 14-day stay home notice upon arrival in the respective countries.

#linkinbio

Photo from MCI",2020-08-15 09:00:15+00:00,Open green lane for everyone,2020-08-16 20:26:02+00:00,5
49,"The agreement, to be finalised by early September this year, will provide for a special quota of business executives and business professionals (work pass holders) to travel between the two countries, with the necessary public health safeguards to be in place.

Such safeguards include the 14-day stay home notice upon arrival in the respective countries.

#linkinbio

Photo from MCI",2020-08-15 09:00:15+00:00,Maybe they send you go fly LOL @nghanying,2020-08-17 15:54:11+00:00,7
50,"The agreement, to be finalised by early September this year, will provide for a special quota of business executives and business professionals (work pass holders) to travel between the two countries, with the necessary public health safeguards to be in place.

Such safeguards include the 14-day stay home notice upon arrival in the respective countries.

#linkinbio

Photo from MCI",2020-08-15 09:00:15+00:00,And leisure travel by December yes yes?? 😃,2020-08-18 07:19:20+00:00,7
51,"All Singaporeans eligible for government payouts can expect to receive between $300 and $1000. #linkinbio 
Image via Pexels.",2020-06-04 10:48:20+00:00,Alway must see salary can’t more tat how much la n e self employed no need to see thier income also all can get $3000 continue 3 month  Tis amount must give to all Singaporean Ma,2020-06-04 23:05:56+00:00,35
53,"All Singaporeans eligible for government payouts can expect to receive between $300 and $1000. #linkinbio 
Image via Pexels.",2020-06-04 10:48:20+00:00,"Not tat easy, you may get disqualified quite easily for minor reasons.",2020-06-05 05:25:59+00:00,12
55,"All Singaporeans eligible for government payouts can expect to receive between $300 and $1000. #linkinbio 
Image via Pexels.",2020-06-04 10:48:20+00:00,Don’t get too excited guys .... wait till you see the requirements .... most of us will not even be eligible,2020-06-05 14:15:11+00:00,20
