thread,datetime,thread_url,post_id,post_timestamp,post_text
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642695,19/2/2021 18:31,Why I can see more than ten pax cyclist cheering one another loudly at roadside.
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642720,19/2/2021 18:33,My house downstairs every night 20 to 30 people playing ball. Those waiting for their turn also cluster **** not wearing masks.
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642759,19/2/2021 18:35,"Cyclists are immune to law. Want to gather 50 also ok, want to hog all 3 lanes also ok. Just remember to wear spandex and oakley."
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642763,19/2/2021 18:35,"Play basketball 5 on 5, rub here rub there. Posted from PCWX using SM-G970F"
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642771,19/2/2021 18:36,\u591a\u4eba\u904b\u52d5?
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642782,19/2/2021 18:37,8p max
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642804,19/2/2021 18:38,Tmr I will standby roadside during wee hours and take their photo to.submit to authority
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642913,19/2/2021 18:44,samich wrote: Tmr I will standby roadside during wee hours and take their photo to.submit to authority chey u tmrrw then go take i thought u take liao wor
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132642954,19/2/2021 18:47,not happy can always report
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132658459,20/2/2021 17:07,"Horsey Liao. Early morning I went down at the road side about 6am and there are more than group of 8 cyclist as usual . These cb keep raising their voice shouting "" keep up, to the left "" and laughing loudly etc which break the peace. Going to report these mother ****er"
Group exercise max how many people.?,20/2/2021 17:14,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/group-exercise-max-how-many-people-6469069.html,132658575,20/2/2021 17:14,Mass piak piak? Sent from Rem Is Best Waifu using GAGT
[PSA]: Even & Odd date restrictions for shoppers visiting Lucky Plaza this weekend,20/2/2021 10:36,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bpsa%5D-even-odd-date-restrictions-shoppers-visiting-lucky-plaza-weekend-6469433.html,132652252,20/2/2021 10:34,
[PSA]: Even & Odd date restrictions for shoppers visiting Lucky Plaza this weekend,20/2/2021 10:36,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bpsa%5D-even-odd-date-restrictions-shoppers-visiting-lucky-plaza-weekend-6469433.html,132652270,20/2/2021 10:35,the rest cluster outside also jialat right
[PSA]: Even & Odd date restrictions for shoppers visiting Lucky Plaza this weekend,20/2/2021 10:36,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bpsa%5D-even-odd-date-restrictions-shoppers-visiting-lucky-plaza-weekend-6469433.html,132652300,20/2/2021 10:36,11.11. wrote: ok noted MOM and ESG occifer/safe distancing pple on location now?
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132649870,20/2/2021 3:18,"Stricter COVID-19 measures introduced during Chinese New Year will continue for a few weeks, even after festivities end. Multi-ministry taskforce co-chair Lawrence Wong said although the situation has improved, the incubation time of the coronavirus needs to be factored in. Additional measures currently in place include a cap of eight unique visitors per household each day, as well as stepped up enforcement checks on business operators. While no major incident has been reported and people are generally cooperative, Mr Wong said measures are still necessary for the time being."
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132649877,20/2/2021 3:20,He factor in incubation time of the coronavirus for community but those flying in only 14 days SHN. Why can't do 2 months SHN at a small fee of $10K SGD?
