,id,date,time,tweet,hashtags,num_words
88,1311979526407114753,2020-10-02,18:41:09,"I have more than 5 active cluster nearby my house: 5 mins-30 mins from home. I even went to Pasar Stutong the day before the cluster active. Nasib prgi tengah hari sbb cari succulents. Then even nak dating we cannot go, Samarahan-Kuching lain daerah 😂",[],41
90,1311279939593728002,2020-09-30,20:21:14,Imagine surviving a Cluster Strike just to get Nuked in the end  🙏🏻  #RIP #CoDMobile @PlayCODMobile @CODM_murdablast,"['rip', 'codmobile']",12
91,1311253558407249920,2020-09-30,18:36:24,Racist Trump.Americans have never felt more embarrassed for the US on the world stage. What a cluster fuck that debate was. The President of the America behaving as he did with the debate. Never has any President done this. America is down the tubes with this leadership.  https://t.co/DwhtBOlxyH,[],46
94,1307120886474997762,2020-09-19,08:54:39,What a gigantic cluster cunt of a turtle.,[],8
97,1304792863574614016,2020-09-12,22:43:55,To discourage people from voting? Clusters only in the prison in Lahad Datu. Are you suggesting that the lockdown there isn't sufficient?,[],21
98,1304759440134955008,2020-09-12,20:31:06,@wxysze @KKMPutrajaya ya cluster laut. holiao. under the sea d,[],8
99,1303897945834545153,2020-09-10,11:27:50,Why do we do this? Because we still see hidden clusters in the community. And just testing alone without proper contact tracing is like playing cat and mouse with the virus.,[],31
100,1303537692945285121,2020-09-09,11:36:19,"Pleiades is my favourite open star cluster, thanks to the Reflection Nebulae that is visible around its bright blue stars. கார்த்திகை (Karthigai) in Tamil, Krittika in Sanskrit, Subaru in Japanese. Here's a wide…  https://t.co/Db2TYraVdp",[],31
101,1302135900638531584,2020-09-05,14:46:05,807C CHAI CHEE ROAD – PING YI GREENS – 5ROOM HDB FLAT FOR SALE !!! *** GENUINE LISTING ***  - YOUNGEST CLUSTER IN BEDOK !!! - 95 YEARS BALANCE LEASE !!! - JUST MOP !!! - SIZE APPROX: 1216 Sqft/ 113 Sqm !!! - FULLY…  https://t.co/La4lmeKfu6,[],26
102,1300571141052887041,2020-09-01,07:08:18,@Ishuwithnoissue @Tweet2Rhea Fear of flying and cluster phobia are two different thinks. #JustSaying,['justsaying'],10
108,1294128562325409792,2020-08-14,12:27:47,Padparadscha Sapphire Wedding Rings  Featuring a gorgeous unheated orangy-pink padparadscha in a cushion shape. Designed with cathedral connecting the cluster round diamonds to the delicate rose gold bands.  Men's…  https://t.co/OCgtqUZwti,[],27
111,1292658579045048325,2020-08-10,11:06:36,"Red Spinel Proposal Ring  Uniquely crafted cluster ring, customised with red spinel and an array of pink spinel, the design is completed with side pave diamond.  Congratulation to Jeremy &amp; Eleen! Wishing both a…  https://t.co/0A6eOg3FkL",[],33
113,1292657694982066176,2020-08-10,11:03:05,"Red Spinel Proposal Ring  Uniquely crafted cluster ring, customised with red spinel and an array of pink spinel, the design is completed with side pave diamond.  Congratulation to Jeremy &amp; Eleen! Wishing both a…  https://t.co/58Eci2Acut",[],33
115,1292130217306157058,2020-08-09,00:07:05,"total case count there was at 2,846 – the largest cluster in #Singapore #COVID__19 #covid #COVIDUpdates","['singapore', 'covid__19', 'covid', 'covidupdates']",10
116,1291986852522541056,2020-08-08,14:37:24,"@thirtyfeet Interesting. I wonder if it tells us more about the quality of team than player, there seem to clusters of players from high scoring teams like city and Atalanta",[],29
117,1291567562677817345,2020-08-07,10:51:17,"@nat_the_nail Again, just an observation. I get it. Not asking for theatres to open. I’d rather no clusters anywhere ;)",[],19
119,1291413474560499713,2020-08-07,00:39:00,"Shot Comet C/2020 F3 (NEOWISE) again this evening. Cloudy conditions, but gave it a go as it appeared close to Globular Cluster M53 this evening. M53 is the whitish blur at about 11 o'clock to the green comet. Here's…  https://t.co/6TmoRRRMn7",[],33
120,1291354689632710658,2020-08-06,20:45:24,Next Level of TEAM Work.  The Team Works.😁 @ Changi Prison Complex Cluster B4 Yellow Ribbon Art Finals  https://t.co/UiJLlsXGTn,[],16
132,1286310920151420929,2020-07-23,22:43:16,"Other countries : Go ahead , make contents and make us proud.   Malaysia : Pay 50,000 for the Finas License  if you want to make contents for Insta , Tiktok and Youtube.   What a cluster fuck",[],31
133,1285960908020170762,2020-07-22,23:32:27,New cluster coming up next!👏🏻  Thanks makcik!,[],7
134,1285462732796387328,2020-07-21,14:32:52,"@cnalive And even though they recognise the digital space extends past geographic boundaries, that parishes should work as clusters will be so problematic at practical levels. They do at 'district' levels but parish priests don't want their power diluted.",[],37
137,1285144881334108163,2020-07-20,17:29:51,"Other hot Summer constellations are my fave Southern stallions;  ➕💍 Crux, residence of the legendary Southern Cross asterism and the beautiful Jewel Box star cluster.   🐴🦵🏾 Centaurus, home of the  closest star to Earth, Proxima Centauri!  https://t.co/MiI0ptGUWI",[],34
139,1284282809188642817,2020-07-18,08:24:17,Cluster House at South Canal Garden Horizon Hills Johor Iskandar Malaysia  https://t.co/5uq9WHjZac,[],11
140,1283264457670422528,2020-07-15,12:57:43,"Burma Royal Blue Sapphire Ring   Featuring a vivid royal blue sapphire, source from one of the most sought-after origins. Designed with cluster diamonds in round and marquise shape make this proposal ring a…  https://t.co/3pVd5amdAZ",[],32
141,1283248240931086338,2020-07-15,11:53:16,"Venus appeared in Hyades cluster in the Taurus constellation for a few days this month. This photo was shot just before sunrise on the morning of 12 July, when Venus was at its closest to Aldebaran, just a degree…  https://t.co/wRqcYSkV7W",[],38
142,1282532951415300097,2020-07-13,12:30:58,✨ For Rent ✨ . 🏘 Landed | Garden Villas | Bukit Indah 🏘 . Name: DS Cluster House Garden Villas Location : Bukit Indah/Nusajaya Type: 4 bedrooms 4 bathrooms Furnish: Fully furnished  Rental fee: RM3000/month . Nearby…  https://t.co/Y4TF1HFuvO,[],27
144,1282090884863934465,2020-07-12,07:14:21,New probable #COVID19 cluster. Sana hindi 🙏  https://t.co/pD46AyCnow,['covid19'],5
145,1281700224839200768,2020-07-11,05:22:01,Please don't let this be the beginning of a new Covid-19 cluster. #GE2020 #sgvoted #sgelections,"['ge2020', 'sgvoted', 'sgelections']",11
146,1281657518045794307,2020-07-11,02:32:19,"@soshilogy IF there really is a cluster there, they will still blame the govt for this. Lol",[],16
148,1281638650535530496,2020-07-11,01:17:20,@tanhuiyi This better not be a new cluster,[],7
