Unnamed: 0,postUrl,description,commentCount,pubDate,username,postId
4002,https://www.instagram.com/p/B_1p6jFnm1F/,"Majority of the cases are Work Permit holders residing in foreign worker dormitories.

According to MOH, 11 of the new cases reported today are Singaporeans or Permanent Residents.  #linkinbio

Photo from Executive Committee for Changi Exhibition Centre Facility.",53,2020-05-06T07:40:05.000Z,mothershipsg,2.3e+18
4003,https://www.instagram.com/p/B_0IyOynlsk/,"May 5, 2020: 🔹Cases in the community: 12 (8 Singaporeans/Permanent Residents, 4 Work Passes)
🔹Work Permit holders (residing outside dormitories): 15
🔹 Work Permit holders (residing in dormitories): 605

Total cases: 19,410
Total discharged: 1,519
Total deaths: 18",19,2020-05-05T17:31:21.000Z,mothershipsg,2.3e+18
4038,https://www.instagram.com/p/B_xVAzDHENe/,"573 new Covid-19 cases were announced earlier today (May 4). 3 new clusters have been identified. 🔹 5 are other cases in the community.
🔹 8 are work permit holders residing outside dorms.
🔹 560 are work permit holders residing in dorms.

Total cases: 18,778
Total discharged: 1,457
Total deaths: 18",17,2020-05-04T15:20:28.000Z,mothershipsg,2.3e+18
4044,https://www.instagram.com/p/B_xJOS4H1-k/,Manpower Minister Josephine Teo had this to say when NMP Anthea Ong asked if the government would apologise to foreign workers over the conditions of their dormitories.,286,2020-05-04T13:39:57.000Z,mothershipsg,2.3e+18
4046,https://www.instagram.com/p/B_wi-UEHdLU/,"The majority of the cases are Work Permit holders residing in foreign worker dormitories.

5 of the new cases reported today are Singaporeans/ Permanent Residents, and there are no new imported cases. #linkinbio

Photo from Tan Tock Seng Hospital/ FB.",52,2020-05-04T08:03:14.000Z,mothershipsg,2.3e+18
4055,https://www.instagram.com/p/B_u6XlmH1Qa/,"Some of y’all are asking why the number of Covid-19 cases are going up and down, so here’s an explanation from MOH: .

The number of cases among migrant workers has been fluctuating in recent days due to clearance of backlogged cases by one laboratory.

MOH is working with the laboratory to stabilise its operations. 
Photo by MOM.",62,2020-05-03T16:49:10.000Z,mothershipsg,2.3e+18
4056,https://www.instagram.com/p/B_ut82IHOnL/,"657 new Covid-19 cases were announced earlier today (May 3). ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
🔹 13 are cases in the community (10 Singaporeans/PRs, three Work Passes). ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
🔹 18 are work permit holders residing outside dorms.
⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
🔹 626 are work permit holders residing in dorms.

Total cases: 18,205
Total discharged: 1,408
Total deaths: 18",40,2020-05-03T15:00:40.000Z,mothershipsg,2.3e+18
4058,https://www.instagram.com/p/B_uMgb5hOHN/,"31-year-old Hazwan Tahir has been doing acts of charity for 32 consecutive weeks (and counting!). With the recent spike of Covid-19 cases in dormitories, he's been helping a group of people who are miles away from home: Migrant workers.",16,2020-05-03T10:08:49.000Z,mothershipsg,2.3e+18
4067,https://www.instagram.com/p/B_sZpjenmkZ/,"🔹 6 are other cases in the community.
🔹 10 are work permit holders residing outside dorms.
🔹 431 are work permit holders residing in dorms.

Total cases: 17,548

A 76 year-old male Singaporean with a history of cancer passed away on May. 1 from complications due to COVID-19 infection. #linkinbio",36,2020-05-02T17:24:47.000Z,mothershipsg,2.3e+18
4085,https://www.instagram.com/p/B_pI6x8JuMF/,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",23,2020-05-01T11:01:16.000Z,mothershipsg,2.3e+18
