,id,date,time,tweet,hashtags,num_words
91,1277819697321308161,2020-06-30,12:22:11,Thanks to people that support me from day 1 🥺❤️  THE OWNER             THE BUSINESS  PM me to order delish chocojar! ⤵️  https://t.co/KKvMcHnbCe   https://t.co/dx87JJOFqn  https://t.co/54Ni9K3flY,[],18
93,1265648173164269568,2020-05-27,22:16:53,"I was blown away by Abisola Ifasawo, the Founder of TEGEMEA, a virtual business support services company.   As a champion for #Millennials it’s great to see a young African #entrepreneur addressing real business needs.   https://t.co/VYVdwnx6DS  #Africa #business #jobcreation  https://t.co/9gVECGKODm","['millennials', 'entrepreneur', 'africa', 'business', 'jobcreation']",33
94,1265529514731483136,2020-05-27,14:25:23,Going live in less than 7hrs with a young entrepreneur providing virtual business support. Appeals to anyone looking to start a business or someone who manages busy executives and needs help.  https://t.co/OQ96dfUUvI,[],30
95,1253362764032012290,2020-04-24,00:39:03,Hi guys! Do support my cousin business! Viet rolls babes!  https://t.co/UNrOG1zSUo,[],10
96,1251033423281455106,2020-04-17,14:23:05,Support local. Support small business owners.  thenaughtychefsg is available for delivery to your door step.  We love their food. The kids love their food. There's something for you.  Check them out and order…  https://t.co/XUJ22adg2w,[],32
97,1250741049967865856,2020-04-16,19:01:18,HI GUYS. IM HEREBY WANNA HELP OUT MY GF OUT WITH HER MINI BUSINESS SELLING AYAM LADA(AKA AYAM BELADO) I HOPE YOU GUYS WILL HELP TO SUPPORT HER MINI BUSINESS. THAT WILL BE MUCH APPRECIATED❤️ YOU MAY FOLLOW HER IG @AYAMLADA.CO  https://t.co/PC066ex6e3,[],41
98,1248248883886481408,2020-04-09,21:58:19,Business will rebuild in #ASEAN and @icaew and others will support our @AFA_Accountants partners to be part of that process to build #worldofstrongeconomies,"['asean', 'worldofstrongeconomies']",19
99,1246385969441296384,2020-04-04,18:35:46,Support your local small business. Our fave #pizza in singapore has a takeaway deal on monday La Pizzaiola  https://t.co/BFMIfTzSWR,['pizza'],17
101,1243134989299937281,2020-03-26,19:17:32,"Some might remember that 2001-2010 (a period including the 2008 GFC) Singapore averaged its overall Budget Balance to a surplus of 0.1% GDP. Today it added 8 times more govt spending in support of business, workers, and families to what last month it said it would do.  https://t.co/STsPOVchrY",[],43
102,1243052585390661632,2020-03-26,13:50:05,Let’s Suppport our Farmers! Let’s Support our Agri-Business!  No Lockdown! No Restrictions in all agricultural related activities to ensure that Filipino will not go hungry.  Let’s continue to Pray for all our…  https://t.co/GKpWTmB1xO,[],34
