,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
133,1.2663437343225692e+18,1.2663437343225692e+18,2020-05-29,20:20:48,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",Chicken Chop craving!!!  #crcheers #quircsingapore #adventuresofalifetime #safedistancing #covid19 #staysafeandhealthy #socialdistancing @ Evania  https://t.co/xXsR0ofDTl,en,[],['https://www.instagram.com/p/CAxYUbLHqu0/?igshid=iwf61bvvpm2x'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'adventuresofalifetime', 'safedistancing', 'covid19', 'staysafeandhealthy', 'socialdistancing']",https://twitter.com/QUIRC_Singapore/status/1266343734322569217,0.0,[],"['need', 'thesauru', 'replac', 'word', 'calibr', 'measur', 'mask', 'senior', 'ambassador']"
134,1.2656345877003756e+18,1.2561311895191675e+18,2020-05-27,21:22:54,75481940.0,teacherpiami,P,,Day 27: Crowd  Back to the time when safe distancing isn't a thing yet.  https://t.co/IKSQTpBi14,en,[],[],"['https://pbs.twimg.com/media/EZBv58AVAAYP1YQ.jpg', 'https://pbs.twimg.com/media/EZBv57-UwAE0Ub0.jpg', 'https://pbs.twimg.com/media/EZBv58BUYAAJ9VG.jpg', 'https://pbs.twimg.com/media/EZBv57_U8AEWz9V.jpg']",1.0,0.0,1.0,[],https://twitter.com/teacherpiami/status/1265634587700375554,1.0,[],['etc']
135,1.265267831475712e+18,1.265267831475712e+18,2020-05-26,21:05:33,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",new dish!  #crcheers #quircsingapore #homemademeals #safedistancing #covid19 #sutchifish #socialdistancing @ Evania  https://t.co/x20Y0GMUmk,en,[],['https://www.instagram.com/p/CApvDikHbFD/?igshid=1hvk54n0w4fuy'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'safedistancing', 'covid19', 'sutchifish', 'socialdistancing']",https://twitter.com/QUIRC_Singapore/status/1265267831475712000,0.0,[],['etc']
136,1.264187032127058e+18,1.264187032127058e+18,2020-05-23,21:30:50,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.31905662, 103.89562125]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/MTHQaGYwEe",en,[],['https://www.instagram.com/p/CAiDkBWBKzK/?igshid=j07gfjzzwd3z'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1264187032127057921,0.0,[],['etc']
137,1.264131082653438e+18,1.264131082653438e+18,2020-05-23,17:48:31,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/ABpdeuuQTs",en,[],['https://www.instagram.com/p/CAhqHtuhCCw/?igshid=bfx7354o0rz9'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1264131082653437952,0.0,[],['etc']
138,1.2641299978009108e+18,1.2641299978009108e+18,2020-05-23,17:44:12,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/QZW4CiPSWn",en,[],['https://www.instagram.com/p/CAhpoKEBwbh/?igshid=1ckw2f6o2gl2j'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1264129997800910849,0.0,[],"['joy', 'earth', 'evania']"
139,1.2641293105516708e+18,1.2641293105516708e+18,2020-05-23,17:41:28,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/Wyn3rnjnVL",en,[],['https://www.instagram.com/p/CAhpULGhpi3/?igshid=17rquhuub0z35'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1264129310551670784,0.0,[],"['adher', 'altern', 'work', 'bay', 'spilt', 'team', 'conjunct', 'temperatur', 'screen', 'safeentri', 'deploy', 'facil', 'sanit', 'measur', 'circuit', 'breaker', 'period', 'keep', 'client', 'employe']"
140,1.2640648424927642e+18,1.2640648424927642e+18,2020-05-23,13:25:18,9.151293662494843e+17,nilanjanasaxena,Nilanjana Saxena,,Barcelona’s Casa Battlo could present a model for museums on intelligent deployment of AR to manage crowds . Crowd control will be critical to ensure safe distancing. Casa Battlo ‘s foresight places it ahead of its times among peers .  https://t.co/ktZtv76SQj,en,[],['https://economictimes.indiatimes.com/blogs/et-citings/how-forward-looking-museums-are-leveraging-and-transforming-with-ar/'],[],0.0,0.0,0.0,[],https://twitter.com/NilanjanaSaxena/status/1264064842492764162,0.0,[],"['day', 'cb', 'week', 'cb', 'end', 'realli', 'hope', 'run', 'overzeal', 'ambassador']"
141,1.2639754205564477e+18,1.2639754205564477e+18,2020-05-23,07:29:58,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27703, 103.828]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/Q0Nu9Gsohg",en,[],['https://www.instagram.com/p/CAgjVZMnmSF/?igshid=1n2ey6uqkltcl'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1263975420556447744,0.0,[],['etc']
142,1.263764438319919e+18,1.263764438319919e+18,2020-05-22,17:31:36,31340226.0,kikokicks,K1k0 K1cks MD MSc,,"I need thesaurus to replace words such as, ""safe"", ""distancing"", ""calibrated"", ""measures"", ""mask"", ""seniors"", ""ambassadors""",en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/kikokicks/status/1263764438319919105,0.0,[],['etc']
143,1.262982735347368e+18,1.262982735347368e+18,2020-05-20,13:45:23,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.35434, 103.86841]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/rqWcf62hs5",en,[],['https://www.instagram.com/p/CAZe1fihNSa/?igshid=bimsnd9he8o1'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262982735347367937,0.0,[],['etc']
144,1.262982369017041e+18,1.262982369017041e+18,2020-05-20,13:43:56,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.35434, 103.86841]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/TeIfHf6q7g",en,[],['https://www.instagram.com/p/CAZez_qn89O/?igshid=11q8gjtlxp2e9'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262982369017040897,0.0,[],"['photo', 'chines', 'funer', 'respect', 'social', 'distanc', 'robertson', 'quay', 'fw', 'expo', 'walk', 'around', 'without', 'guess', 'increas', 'malay', 'stubborn', 'celebr', 'raya', 'say', 'nampak', 'dorg', 'boleh', 'asal', 'kita', 'tk', 'leh']"
145,1.2629816159967642e+18,1.2629816159967642e+18,2020-05-20,13:40:56,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.35434, 103.86841]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/90cwvOOMWV",en,[],['https://www.instagram.com/p/CAZezbQHeUV/?igshid=16ny4zm90f6dw'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262981615996764160,0.0,[],"['hope', 'makna', 'beat', 'consid', 'korea', 'lift', 'lockdown', 'relax', 'social', 'bit', 'also', 'glad', 'boy', 'test', 'neg', 'matter']"
146,1.2629814581568061e+18,1.2629814581568061e+18,2020-05-20,13:40:19,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.35434, 103.86841]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/aU6zQhTY8O",en,[],['https://www.instagram.com/p/CAZe0i7Hjzn/?igshid=hbv6xrb1kk83'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262981458156806147,0.0,[],"['think', 'robot', 'bet', 'kind', 'sweep', 'polish', 'floor', 'tot', 'ador', 'henc', 'photo', 'must']"
147,1.2626701521408082e+18,1.2626701521408082e+18,2020-05-19,17:03:18,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",Joy on Earth  #crcheers #quircsingapore #ownselfpaint #safedistancing #covid19 #thingstodoathome #socialdistancing #oilpainting #britto #learnartagain @ Evania  https://t.co/fEKU4uKqWJ,en,[],['https://www.instagram.com/p/CAXRxL3nexE/?igshid=1j1mur6w6p6u5'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'ownselfpaint', 'safedistancing', 'covid19', 'thingstodoathome', 'socialdistancing', 'oilpainting', 'britto', 'learnartagain']",https://twitter.com/QUIRC_Singapore/status/1262670152140808192,0.0,[],['etc']
148,1.2626265899734753e+18,1.2626265899734753e+18,2020-05-19,14:10:12,4397572759.0,m_edgevantage,Motor EDGEvantage,,"Adhering to safe-distancing with alternate work bays and spilt teams in conjunction with temperature screening, SafeEntry deployment and facilities sanitation measures during this circuit breaker period to keep our clients and employees safe.  #MotorEdgevantage #SafeEntry  https://t.co/atE0uQzmCL",en,[],[],['https://pbs.twimg.com/media/EYXALnnVcAIoinh.jpg'],0.0,0.0,0.0,"['motoredgevantage', 'safeentry']",https://twitter.com/m_edgevantage/status/1262626589973475333,1.0,[],['etc']
149,1.2625344009205678e+18,1.2625344009205678e+18,2020-05-19,08:03:52,288583492.0,toonangel2,Alvin Lee,,Day 43 of CB #circuitbreakersg Into week 7. When CB ends I really hope I don’t run into an overzealous safe-distancing ambassadors,en,[],[],[],0.0,0.0,0.0,['circuitbreakersg'],https://twitter.com/ToonAngel2/status/1262534400920567809,0.0,[],['etc']
150,1.2623858723994132e+18,1.2623858723994132e+18,2020-05-18,22:13:40,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/7PlQBXldGn",en,[],['https://www.instagram.com/p/CAU8a6uH9cg/?igshid=ivc12c159e59'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262385872399413252,0.0,[],['etc']
151,1.2623146238202757e+18,1.2623146238202757e+18,2020-05-18,17:30:33,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28884773, 103.8477896]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/56ljD26yAL",en,[],['https://www.instagram.com/p/CAUG3l5njov/?igshid=1vczxyutz8klb'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262314623820275712,0.0,[],['etc']
152,1.2622859837075497e+18,1.2622859837075497e+18,2020-05-18,15:36:45,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28375268, 103.84259113]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/EfnE6vw8WZ",en,[],['https://www.instagram.com/p/CAPWrTonQYp/?igshid=1lh5wkwjbsxjh'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1262285983707549696,0.0,[],['etc']
153,1.262249697567105e+18,1.262249697567105e+18,2020-05-18,13:12:34,2366968298.0,dannyxrchxn,Danny Chan,,"With all the photos of Chinese funeral not respecting social distance, Robertson Quay and FW at expo walking around without safe distancing.   I guess this will increase those Malay’s stubbornness to celebrate Raya. They’ll be saying “nampak! dorg boleh asal kita tk leh?!”",en,[],[],[],1.0,0.0,2.0,[],https://twitter.com/dannyxrchxn/status/1262249697567105026,0.0,[],['etc']
154,1.2622446750180352e+18,1.2622446750180352e+18,2020-05-18,12:52:36,97192915.0,chanhanah,Hanah (하나),,I hope the maknae is not beating himself up for this. He doesn’t have too. Considering Korea had lifted the lockdown and was relaxing the social distancing a bit. I’m also glad that him and the other boys were tested negative and are safe. That’s all that matters.,en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/chanhanah/status/1262244675018035200,0.0,[],['etc']
155,1.261901109636952e+18,1.261901109636952e+18,2020-05-17,14:07:24,113470254.0,anangrysnatch,Hiak Kor,,"No, I don't think it's a safe distancing robot. I bet it's the kind that sweeps or polishes the floor. But it's tots adorable hence a photo, I must! 😝  https://t.co/I73mOnJ1XU",en,[],[],['https://pbs.twimg.com/media/EYMsXaYUMAAspsj.jpg'],0.0,0.0,0.0,[],https://twitter.com/AnAngrySnatch/status/1261901109636952064,1.0,[],['etc']
156,1.2615550491064566e+18,1.2615550491064566e+18,2020-05-16,15:12:16,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28375268, 103.84259113]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/7UvdXaOCL9",en,[],['https://www.instagram.com/p/CAPWrTonQYp/?igshid=p2kcr6a24c7r'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261555049106456576,0.0,[],"['get', 'ask', 'industri', 'environ', 'amp', 'prepar', 'short', 'term', 'amp', 'role', 'autom', 'amp', 'optimis', 'suppli', 'chain', 'ensur', 'busi', 'longev', 'amp', 'surviv', 'read']"
157,1.261547426109784e+18,1.261547426109784e+18,2020-05-16,14:41:59,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27688223, 103.82800027]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/F5OAc6JiQA",en,[],['https://www.instagram.com/p/CAPTNfmnIEG/?igshid=1x60xdp2i4r4g'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261547426109784065,0.0,[],"['ca', 'wait', 'see', 'singapor', 'let', 'stay', 'stay', 'home', 'wear', 'mask', 'go', 'wash', 'hand', 'regularli', 'practic', 'social', 'time']"
158,1.261544956054909e+18,1.261544956054909e+18,2020-05-16,14:32:10,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/2zT0YZKQGV",en,[],['https://www.instagram.com/p/CAPR-XkHoTf/?igshid=10cicvqtytcgj'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261544956054908928,0.0,[],"['ca', 'wait', 'see', 'singapor', 'let', 'stay', 'stay', 'home', 'wear', 'mask', 'go', 'wash', 'hand', 'regularli', 'practic', 'social', 'time']"
159,1.2615448847685755e+18,1.2615448847685755e+18,2020-05-16,14:31:53,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.29379, 103.7931]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/15NyboEqAz",en,[],['https://www.instagram.com/p/CAPR-XkHoTf/?igshid=gkeoqzishfld'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261544884768575490,0.0,[],"['first', 'fight', 'supposedli', 'realli']"
160,1.2614937387796767e+18,1.2614937387796767e+18,2020-05-16,11:08:39,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.2865899, 103.82696]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/7CYsSW8e0o",en,[],['https://www.instagram.com/p/CAO6u81BWYU/?igshid=pz47pi6vwf93'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261493738779676672,0.0,[],"['howev', 'must', 'continu', 'adher', 'measur', 'consum', 'servic', 'basi', 'excus', 'gather', 'socialis']"
161,1.2614936000321085e+18,1.2614936000321085e+18,2020-05-16,11:08:06,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.2865899, 103.82696]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/Aqsr8mclVc",en,[],['https://www.instagram.com/p/CAO6u81BWYU/?igshid=y9a0k13tnu1p'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261493600032108545,0.0,[],"['dinner', 'tonight', 'evania']"
162,1.2614920746096927e+18,1.2614920746096927e+18,2020-05-16,11:02:02,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.2865899, 103.82696]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE ••…  https://t.co/MpINnyVhnC",en,[],['https://www.instagram.com/p/CAO6Cc7BqaL/?igshid=myizgrwfyp0j'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261492074609692672,0.0,[],"['unwav', 'alway', 'best', 'friend', 'even', 'robot', 'dog', 'stand', 'guard', 'protect', 'us', 'time', 'need', 'singapor', 'experi', 'could', 'believ', 'media', 'folk', 'term']"
163,1.261446207471186e+18,1.261446207471186e+18,2020-05-16,07:59:47,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27688223, 103.82800027]}","A VERY #BIG #WAKEup #TO #THOSE #WHO “ #DONTknow “  etc #YOUNG #SOCIALdistancing / #SAFEdistancing , ✨🌟 #DESPITE #INDIVIDUAL , #EVERYBODY , #NATION ‘s #EFFORTS #GOODthoughts #GOODthoughtTIANomg #TO #KEEP #SINGAPORE…  https://t.co/SIiZFYcrzt",en,[],['https://www.instagram.com/p/CAOlLpUhAmP/?igshid=1ma59x0zi1oto'],[],0.0,0.0,0.0,"['big', 'wakeup', 'to', 'those', 'who', 'dontknow', 'young', 'socialdistancing', 'safedistancing', 'despite', 'individual', 'everybody', 'nation', 'efforts', 'goodthoughts', 'goodthoughttianomg', 'to', 'keep', 'singapore']",https://twitter.com/nigel_elijah/status/1261446207471185949,0.0,[],"['dinner', 'tonight', 'evania']"
