,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,SMA_1,SMA_3,SMA_5,SMA_7,SMA_14
29,2020-02-09,0.20333457341269842,0.6908548280423279,0.10754166666666665,0.7317083333333333,0.1608333333333333,-0.00980416666666665,-0.00980416666666665,0.049363425925925915,0.09417797222222224,0.06418809240362813,0.06127972294608564
30,2020-02-10,0.1340674603174603,0.7185449735449736,0.09277777777777778,0.8312222222222222,0.076,-0.06464444444444443,-0.06464444444444443,0.007531944444444429,0.02742783333333334,0.056208528911564644,0.032269405485768184
31,2020-02-11,0.0031994047619047596,0.6627604166666667,0.19787500000000002,0.7060000000000001,0.09625,-0.0999375,-0.0999375,-0.05812870370370371,-0.003298333333333328,0.043758273809523816,0.039702441200053895
32,2020-02-12,0.07628968253968253,0.6012896825396825,0.02825,0.89,0.08175,0.199875,0.199875,0.011764351851851826,0.02450666666666667,0.03386809523809524,0.04799061505450134
33,2020-02-13,0.48,0.7266666666666667,0.0154,0.7962,0.1882,0.43296,0.43296,0.17763249999999997,0.09168977777777779,0.08804904761904762,0.07493947219735848
34,2020-02-14,0.29401515151515145,0.5831407828282827,0.047375,0.8355000000000001,0.11699999999999999,-0.013825000000000011,-0.013825000000000011,0.20633666666666664,0.09088561111111111,0.07738119047619049,0.06279009249811036
35,2020-02-15,0.014843749999999989,0.6602430555555555,0.08025,0.8507499999999999,0.06875,0.058025000000000014,0.058025000000000014,0.1590533333333333,0.11541949999999998,0.07180698412698414,0.06074730678382465
36,2020-02-16,0.1,0.5555555555555555,0.199,0.725,0.076,-0.5267,-0.5267,-0.16083333333333336,0.030067,-0.0020352777777777726,0.031076407312925183
37,2020-02-17,0.2099537037037037,0.6893518518518519,0.0275,0.86475,0.10775,0.2374,0.2374,-0.07709166666666667,0.03757200000000001,0.041113928571428586,0.04866122874149662
38,2020-02-19,0.36931216931216926,0.6695436507936509,0.053,0.6901666666666667,0.2568333333333333,0.31983333333333336,0.31983333333333336,0.010177777777777767,0.014946666666666674,0.10108119047619049,0.07241973214285716
39,2020-02-20,0.24880895691609983,0.6890323129251703,0.0474,0.7626857142857143,0.1898857142857143,0.2543485714285715,0.2543485714285715,0.2705273015873016,0.06858138095238098,0.1088631292517007,0.07136561224489797
40,2020-02-21,0.0875,0.525,0.1945,0.645,0.16,-0.26695,-0.26695,0.10241063492063492,0.003586380952380974,0.008875986394557842,0.04846251700680273
41,2020-02-22,0.20833333333333334,0.7333333333333334,0.0,0.9076666666666666,0.09233333333333334,0.2526333333333333,0.2526333333333333,0.08001063492063488,0.1594530476190476,0.04694146258503403,0.06216132653061225
42,2020-02-23,0.0,0.5,0.0,1.0,0.0,0.0,0.0,-0.0047722222222222705,0.11197304761904761,0.03865217687074831,0.05522958049886622
43,2020-02-24,0.13142857142857145,0.6892857142857143,0.1655,0.654,0.18,0.11270000000000002,0.11270000000000002,0.12177777777777775,0.07054638095238096,0.12999503401360543,0.06397987811791385
44,2020-02-25,0.25,0.55,0.039,0.915,0.046,0.1027,0.1027,0.07179999999999997,0.040216666666666664,0.1107521768707483,0.07593305272108844
45,2020-02-26,0.525,0.6875,0.049,0.3825,0.5685,0.33525,0.33525,0.18354999999999996,0.16065666666666667,0.11295455782312924,0.10701787414965988
46,2020-02-27,0.18350694444444446,0.6202050264550264,0.12566666666666665,0.7725833333333334,0.10175000000000001,-0.09910000000000001,-0.09910000000000001,0.11294999999999995,0.09031000000000002,0.06246190476190475,0.08566251700680273
