Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
93,93,109,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"Why? The rule is for citizens, not companies.",12/1/21 8:30,8,Social Distancing,8,0,-8.949982417512022,1,0,0,14.314157420614,2,0,0.0
94,94,110,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,call their companies/police/your MP to ask?,12/1/21 8:30,8,Social Distancing,8,0,-10.31380597152989,2,0,1,41.61288876085548,4,0,0.0
95,95,111,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,They are celebrities. So different treatment,12/1/21 8:31,6,Social Distancing,6,0,-9.912988164372637,1,0,0,21.85377547518344,3,0,0.0
96,96,112,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"wwenze wrote: Why? The rule is for citizens, not companies. There\x92s something called corporate social responsibility",12/1/21 8:34,16,Social Distancing,17,1,-11.4114168166154,4,0,0,8.157520887733781,1,0,0.0
97,97,113,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,The rules can be set but can mete out different punishment to different groups of ppl. What can u do? So many sinkies had been speaking out but sinkies juz to dense to see.,12/1/21 8:39,34,Social Distancing,34,2,-11.49027740664839,11,2,0,7.430894621083495,1,0,0.0
98,98,114,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Yueming wrote: There\x92s something called corporate social responsibility There's something called first day in Singapore?,12/1/21 8:39,14,Social Distancing,16,1,-12.782345876594933,4,0,0,9.298502971817511,1,0,0.0
99,99,115,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,No news from govt agency No news from mediacorp after that press release No news from their individual talent agencies Sent from there using GAGT,12/1/21 8:40,25,Social Distancing,25,1,-12.374167635861896,2,0,0,3.252254342644317,0,0,0.0
100,100,116,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Rich and elites have different rules leh You new citizen?,12/1/21 8:41,10,Social Distancing,10,0,-12.235005237243923,2,1,1,10.458498421283291,2,0,0.0
101,101,118,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Come out newspaper than you all happy.,12/1/21 8:43,7,Social Distancing,7,0,-10.653085589356154,1,0,1,41.61288876085548,4,0,0.0
102,102,120,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"Welcome to Singapoo, where the elites and rich people gets away with redrum.",12/1/21 8:46,13,Social Distancing,13,1,-11.952905140471739,2,1,0,10.458498421283293,2,0,0.0
103,103,121,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Takes time lah... Sure got action taken.  Already published big big in many media.,12/1/21 8:47,14,Social Distancing,14,1,-12.173054085462915,3,0,0,6.6450157346683945,1,0,0.0
104,104,122,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Litmus test is if Jeffrey xu gets his work permit revoked. If not he really got special status,12/1/21 8:48,18,Social Distancing,18,1,-12.18309620521008,4,1,0,5.58231984906241,1,0,0.0
105,105,123,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"They are pro-pap, and mediacorpse is pap's propaganda machinery. So sweep under carpet pretend nothing happen.",12/1/21 8:48,14,Social Distancing,16,1,-13.64289809075268,3,1,0,8.157520887733781,1,0,0.0
106,106,124,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"Shdwfalcon wrote: They are pro-pap, and mediacorpse is pap's propaganda machinery. So sweep under carpet pretend nothing happen. Then all the more need to stir right? Else how to highlight the double standards?",12/1/21 8:49,31,Social Distancing,33,2,-12.359097898928658,7,1,0,5.582319849062409,1,0,0.0
107,107,125,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Ts you can make police report to ensure there is investigation,12/1/21 8:50,11,Social Distancing,11,1,-10.388015993826835,3,0,1,21.85377547518344,3,0,0.0
108,108,126,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"Yueming wrote: Then all the more need to stir right? Else how to highlight the double standards? "" Rules are for thee, and not for me "" Ever heard of that saying? That's how pap behaves for decades.",12/1/21 8:51,35,Social Distancing,36,2,-10.99327684730989,6,2,1,4.798253640419633,0,0,0.0
109,109,127,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,maybe mediacorp will release statement soon that they have dealt with this internally and case close lol,12/1/21 8:52,17,Social Distancing,17,1,-11.61096886389061,3,1,0,10.458498421283291,2,0,0.0
110,110,128,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,i lazy keyboard warrior only.  waiting for others to make police reports.,12/1/21 9:03,12,Social Distancing,12,1,-11.345791693456666,4,0,0,6.645015734668393,1,0,0.0
111,111,129,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Yueming wrote: Their companies never do anything ah? Yes. Dont jelly,12/1/21 9:05,11,Social Distancing,11,1,-13.350565531100301,4,0,0,14.314157420614,2,0,0.0
112,112,130,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Sweep ah sweep Sweep dao under the carpet,12/1/21 9:06,8,Social Distancing,8,0,-15.991099909898493,0,0,0,8.409574407937397,1,0,0.0
113,113,131,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Got police report made or not. Else mata can not investigate 1...,12/1/21 9:26,11,Social Distancing,12,1,-11.761174136955674,2,1,0,10.458498421283291,2,0,0.0
114,114,132,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Celebrities are placed on a pedestal. Don't compare them with us,12/1/21 9:30,10,Social Distancing,11,1,-10.81949622370745,3,0,0,21.85377547518344,3,0,0.0
115,115,133,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Invite them to star in a Jail theme drama.,12/1/21 9:32,9,Social Distancing,9,0,-11.298476063599725,1,0,0,10.458498421283291,2,0,0.0
116,116,134,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,game goondu wrote: Got police report made or not. Else mata can not investigate 1... i thought authorities already checking?,12/1/21 9:36,19,Social Distancing,20,1,-12.80171701327684,5,1,1,5.582319849062409,1,0,0.0
117,117,135,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Check until end up below carpet,12/1/21 9:46,6,Social Distancing,6,0,-11.972283860157788,1,0,0,21.112039058901416,3,0,0.0
118,118,136,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Investigate until no news? Evidence already all over the internet still take so long to investigate? Mediacorp artistes got privilege? Police only know how to catch indiviual holding a smiley face card on the street?,12/1/21 21:00,35,Social Distancing,35,2,-11.69681796696488,6,1,0,3.6154222871014725,0,0,1.0
119,119,138,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Like no news of the outcome at all,12/1/21 21:05,8,Social Distancing,8,0,-8.928261557496683,0,0,0,21.853775475183436,3,0,0.0
120,120,139,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,the safe distancing violation is investigated by MND if u even bother to read up a bit before ranting dey,12/1/21 21:55,20,Social Distancing,20,1,-12.50721339012687,5,1,0,8.157520887733781,1,0,0.0
121,121,140,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,The abtm actor wedding also no consequences..,12/1/21 22:03,7,Social Distancing,7,0,-12.46108744514712,0,1,0,10.458498421283291,2,0,0.0
122,122,142,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Same. Mediac0rp and NU5 all got special privilege. Even better if from both.,12/1/21 22:04,12,Social Distancing,13,1,-11.832998736518475,1,2,0,21.85377547518344,3,0,0.0
123,123,143,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Sweep under the carpet liao.,12/1/21 22:04,5,Social Distancing,5,0,-13.960066056242551,0,0,0,14.314157420613999,2,0,0.0
124,124,144,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,yperic wrote: Sweep under the carpet liao. use wht sweep? hw u know sia u think this one is broom ah?,12/1/21 22:05,21,Social Distancing,21,1,-14.642158005051131,4,0,0,5.966118671897063,1,0,0.0
125,125,146,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,No need to explain to mortals when they are deities,12/1/21 22:09,10,Social Distancing,10,0,-11.090453050694258,2,1,0,14.314157420613995,2,0,0.0
126,126,147,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,What you want ts? Mediacocks to fire them? Posted from PCWX using Nokia 3210,13/1/21 0:05,13,Social Distancing,14,1,-13.48759595743755,4,0,1,14.314157420613993,2,0,0.0
127,127,148,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,"Yueming wrote: i thought authorities already checking? where got article or news say that STB or mata is investigating? if no mata report, no investigation...",13/1/21 0:17,25,Social Distancing,25,1,-12.2899527052639,6,1,1,4.546783835047186,0,0,0.0
128,128,149,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,No picture no sound like a spoilt TV now. Haha.,13/1/21 0:21,10,Social Distancing,10,0,-11.660061530974167,0,0,0,10.458498421283291,2,0,0.0
129,129,150,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,matey1982 wrote: use wht sweep? hw u know sia u think this one is broom ah? Vacuumed it up and throw away liao.,13/1/21 0:22,23,Social Distancing,23,1,-14.274766225122566,7,1,0,6.433233378023572,1,0,0.0
130,130,151,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,They sure kanna fine gao gao to send warning to low ses peasant like us... They are just artist also low ses with no connection not like u know who,13/1/21 0:22,30,Social Distancing,30,2,-12.776946487886867,6,1,0,8.378683673974596,1,0,0.0
131,131,152,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Wait for garmen to set up inquiry committee first. Dun kancheong.,13/1/21 0:25,11,Social Distancing,11,1,-13.047687911916443,1,0,0,8.157520887733781,1,0,0.0
132,132,153,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,person of interest or elites got special treatment?,13/1/21 0:25,8,Social Distancing,8,0,-10.682894711148345,2,1,0,14.314157420613993,2,0,0.0
133,133,154,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,mirukuboi wrote: What you want ts? Mediacocks to fire them? Posted from PCWX using Nokia 3210 He wants to piak Sonia Chew,13/1/21 0:26,21,Social Distancing,22,1,-14.325247461635033,7,0,1,8.15752088773378,1,0,0.0
134,134,155,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Architeck wrote: He wants to piak Sonia Chew Aye yes I confess....,13/1/21 6:41,12,Social Distancing,12,1,-14.994954974816928,4,0,1,10.458498421283293,2,0,0.0
135,135,156,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,The force is strong with them.,13/1/21 6:45,6,Social Distancing,6,0,-8.679304242655242,1,0,0,41.612888760855476,4,0,0.0
136,136,157,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,if they don't do anything..it shows that someone can indeed be above the law..lky legacy goes down to drain...,13/1/21 6:47,20,Social Distancing,21,1,-10.896201108401472,6,0,0,10.45849842128329,2,0,0.0
137,137,158,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Don't have csr meh pui to mediacok,13/1/21 6:55,6,Social Distancing,7,0,-16.20106603044465,4,0,0,41.61288876085548,4,0,0.0
138,138,159,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Sweep under the carpet Liao,13/1/21 7:29,5,Social Distancing,5,0,-13.626732722909217,0,0,0,14.314157420613999,2,0,0.0
139,139,160,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,song bo? celebs r higher beings juz say sorry can liao,13/1/21 7:34,11,Social Distancing,11,1,-15.53687968154463,2,0,0,5.582319849062409,1,0,0.0
140,140,161,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,What kind of consequences chiu want for them ? chiu want them kanna cold storage or open media press conference bow say sorry ?,13/1/21 8:19,22,Social Distancing,22,1,-12.69514807713608,6,1,0,4.197650602367688,0,0,0.0
141,141,162,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,You peasant diam diam and pay the fines!! Don't question anything!!,13/1/21 8:22,10,Social Distancing,11,1,-12.94304708437938,2,1,0,14.314157420613995,2,0,0.0
142,142,163,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,IceHoneyLemon wrote: Vacuumed it up and throw away liao.,13/1/21 9:16,9,Social Distancing,9,0,-13.996339521889828,2,1,0,41.612888760855476,4,0,0.0
143,143,164,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,tiagong sonia chew still got ads. never tio cancel,15/1/21 19:21,9,Social Distancing,9,0,-15.199040968422365,2,1,0,10.458498421283293,2,0,0.0
144,144,165,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Up for updates Anyone know result of investigations?,23/1/21 10:04,8,Social Distancing,8,0,-11.299555198111428,1,0,0,10.458498421283293,2,0,0.0
145,145,166,"So the Mediacorp birthday gathering Covid breach, no consequences for artistes?",18/2/21 17:25,Up for why nv revoke work passes,18/2/21 17:25,7,Social Distancing,7,0,-13.614304737687522,0,0,0,14.314157420613995,2,0,0.0
146,146,167,CNY 8 ppl per day...,17/2/21 16:01,You all got notice others abuse? Potentially have but no evidence on exact number. All just close one eye.,17/2/21 14:44,19,Social Distancing,19,1,-10.740506284774703,3,1,0,10.458498421283291,2,0,0.0
147,147,168,CNY 8 ppl per day...,17/2/21 16:01,"Hmm someone commented one YT say 7 ppl go the house but inside already flooded, go where liao?",17/2/21 15:07,17,Social Distancing,18,1,-13.095079984615273,5,1,0,6.645015734668391,1,0,0.0
148,148,169,CNY 8 ppl per day...,17/2/21 16:01,Roflmao Even moderator start thread but kena bo hiew by edmwers,17/2/21 16:01,11,Social Distancing,11,1,-17.111075816331695,1,1,0,5.58231984906241,1,0,0.0
